stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PB126,,PB126-Parada 13 / (M) Vespucio Norte,-33.3802750564906,-70.6470821585886,
PC152,,PC152-Parada 3 / Guardia Vieja,-33.4241783338165,-70.6113358131367,
PC153,,PC153-Parada 3 / (M) Los Leones,-33.4229568942217,-70.6097677840763,
PC206,,PC206-Parada 7 / (M) Los Leones,-33.4202080179205,-70.6063003622841,
PC155,,PC155-Parada 1 / (M) Tobalaba,-33.418967660545,-70.6031931906376,
PC1216,,PC1216-Tajamar / Esq. Avenida Vitacura,-33.41712318649,-70.603906693851,
PC1227,,PC1227-Nueva Tajamar / Esq. Av. Andrés Bello,-33.4157489830983,-70.6058407817319,
PC1145,,PC1145-El Cerro / Esq. Los Conquistadores,-33.4157050458306,-70.6113083143534,
PB176,,PB176-Avenida Del Parque / Esq. Rinconada El Salto,-33.3854301528292,-70.6147184199383,
PB1492,,PB1492-Rinconada El Salto / Esq. Camino La Pirámide,-33.3826733693719,-70.6179579562985,
PB1663,,PB1663-Cam. Bosque De Stgo. / Esq. Las Mutillas,-33.3809576117105,-70.6208231787027,
PB1705,,PB1705-Cam. Bosque De Stgo. / Esq. Las Encinas,-33.3800158225743,-70.6222224782827,
PB1496,,PB1496-Cam. Bosque De Stgo. / Esq. Las Dalias,-33.37891859729,-70.6232318836344,
PB1493,,PB1493-Cam. Bosque De Stgo. / Esq. Las Gilas,-33.3775683211375,-70.6249696495731,
PB1494,,PB1494-Cam. Bosque De Stgo. / Esq. Av.Pdte. S.Allende,-33.3771737339822,-70.6269315410097,
PB774,,PB774-Cam. Bosque De Stgo. / Esq. Rep. Yugoslavia,-33.376609015525,-70.6285924941879,
PB181,,PB181-Cam. Bosque De Stgo. / Esq. Rep. De Noruega,-33.3757183155174,-70.6311061785741,
PB182,,PB182-Cam. Bosque De Stgo. / Esq. Rep. Estados Unidos,-33.3749607542876,-70.633162252122,
PB1495,,PB1495-Cam. Bosque De Stgo. / Esq. Los Versos Del Cap.,-33.3742626465776,-70.6352892688177,
PB121,,PB121-Parada 11 / (M) Vespucio Norte,-33.3809610166627,-70.6440508343349,
PB122,,PB122-Av. Américo Vespucio / Esq. El Rosal,-33.3794074307191,-70.6479687396453,
PB123,,PB123-Av. Américo Vespucio / Esq. Av. El Guanaco,-33.377489157474,-70.6530534048465,
PB1633,,PB1633-Calle G / Esq. Lago Villarrica,-33.3774953946242,-70.655896649229,
PB1612,,PB1612-Calle G / Esq. Hubert Benítez,-33.3781444840144,-70.65415791926,
PB1634,,PB1634-Calle G / Esq. El Retiro,-33.3793023263796,-70.651055028542,
PB1619,,PB1619-Calle G / Esq. Psje. Farellones,-33.3798493130859,-70.6495970056601,
PJ1961,,PJ1961-Costanera Sur / Esq.  Los Suspiros,-33.4085832681064,-70.7070602219152,
PA668,,PA668-Parada 12 / (M) Los Héroes,-33.4464978908102,-70.6601405278867,
PA342,,PA342-Parada 7 / Plaza Italia,-33.4378773724447,-70.6368347181833,
PD417,,PD417-Parada 1 / Hospital Militar,-33.4515812731762,-70.5404866091589,
PD418,,PD418-Andacollo / Esq. Pasaje 8,-33.4524677366916,-70.5363527134735,
PD419,,PD419-Andacollo / Esq. Pasaje 12,-33.4558113849568,-70.5367473722224,
PD1017,,PD1017-Mamiña / Esq. Quillagua,-33.4567750155583,-70.5336549986718,
PD420,,PD420-Parinacota / Esq. Pasaje 3,-33.4559267123168,-70.5320982976857,
PD1435,,PD1435-Parinacota / Esq. Avenida Larraín,-33.4525272514369,-70.531621069936,
PD422,,PD422-Parada / Colegio Las Américas,-33.4525889989053,-70.5296899146341,
PD423,,PD423-Av. Las Perdices / Esq. Talinay,-33.4551145308199,-70.5292221453918,
PD424,,PD424-Av. Las Perdices / Esq. Talinay,-33.4584905055153,-70.5291921217882,
PD726,,PD726-Parada / Club De Campo Militar,-33.4625760152303,-70.5307121395537,
PD727,,PD727-Av. Las Perdices / Esq. Av. José Arrieta,-33.4651642249056,-70.531302105026,
PA487,,PA487-Av. General Bustamante / Esq. Malaquías Concha,-33.4494068079558,-70.6299628877314,
PD1370,,PD1370-Dublé Almeyda / Esq. Humberto Trucco,-33.4568538632175,-70.5942426983968,
PD738,,PD738-Parada / Club De Campo Militar,-33.4626328775285,-70.5305625016625,
PD1420,,PD1420-Talinay / Esq. Caquena,-33.4590722386011,-70.5306483979488,
PD440,,PD440-Talinay / Esq. Quillagua,-33.4589129623345,-70.5335355623441,
PD441,,PD441-Quillagua / Esq. Mamiña,-33.4568732278894,-70.5334436978871,
PD442,,PD442-Quillagua / Esq. Pasaje 6,-33.4542074854242,-70.5330707738645,
PD443,,PD443-Avenida Larrain / Esq. Cordillera,-33.4520980236717,-70.5335844828558,
PD444,,PD444-Avenida Larrain / Esq. Andacollo,-33.4518048834333,-70.5361344598225,
PD445,,PD445-Parada 2 / Hospital Militar,-33.4514456060294,-70.5397203621149,
PD447,,PD447-Avenida Larrain / Esq. Palmas De Mallorca,-33.451656566175,-70.5552420528259,
PD453,,PD453-Parada 2 / Irarrázaval - Macul,-33.4549128925946,-70.5969893787093,
PA679,,PA679-Parada 14 / (M) Los Héroes,-33.4450703663714,-70.6601359175841,
PC317,,PC317-Parada / Clínica Indisa,-33.4214223926909,-70.616867582359,
PC318,,PC318-Avenida Santa María / Esq. Av. Pedro De Valdivia,-33.4209117834203,-70.6151524527061,
PC319,,PC319-Avenida Santa María / Esq. Padre Letelier,-33.4191195363011,-70.6118521110876,
PC320,,PC320-Avenida Santa María / Esq. Puente Los Leones,-33.4177165575284,-70.609819465934,
PC322,,PC322-Parada 1 / Mall Parque Arauco,-33.4012650922469,-70.5785670524537,
PC323,,PC323-Parada / Colegio Sn. Pedro Nolasco,-33.3995589482378,-70.5742311166965,
PC324,,PC324-Av. Pdte. Kennedy / Esq. Brasilia -Oriente,-33.3968617931401,-70.567165965054,
PC325,,PC325-Av. Pdte. Kennedy / Esq. G. De Alderete,-33.3960529169432,-70.5648043839264,
PC326,,PC326-Av. Pdte. Kennedy / Esq. G. De Alderete,-33.3949844494048,-70.5617124796566,
PC1224,,PC1224-Av. Pdte. Kennedy / Esq. Reina Astrid,-33.3936418806655,-70.5578921971294,
PC327,,PC327-Av. Pdte. Kennedy / Esq. Av. Las Tranqueras,-33.3921734923171,-70.5535956681674,
PC328,,PC328-Av. Pdte. Kennedy / Esq. Apaches,-33.3911503869878,-70.5508918742004,
PC236,,PC236-Parada 1 / Nudo Estoril,-33.3844898523864,-70.5344720494106,
PC237,,PC237-Avenida Las Condes / Esq. Lo Fontecilla,-33.3826753044327,-70.5325051776686,
PC239,,PC239-Parada / Universidad Del Pacífico,-33.3782202742622,-70.528184224539,
PC288,,PC288-Avenida Las Condes / Esq. San Damian,-33.3764967930845,-70.5258440716723,
PC289,,PC289-Parada / Mayflower - Dunalastair,-33.3743853416109,-70.5209432956987,
PC290,,PC290-Nueva Las Condes / Esq. Sn. Francisco De Asís,-33.3733929883022,-70.5175831333479,
PC423,,PC423-Camino De Asis / Esq. Escrivá De Balaguer,-33.3714221090286,-70.5184195374839,
PC1234,,PC1234-Parada / Mampato,-33.3674627672465,-70.5182873251255,
PC1236,,PC1236-Raúl Labbé / Esq. Av. La Dehesa,-33.3649719353663,-70.5152561637321,
PC1238,,PC1238-Raúl Labbé / Esq. Padre A. Arteaga ,-33.3635946404234,-70.5121659846362,
PC1240,,PC1240-Raúl Labbé / Esq. Padre A. Arteaga ,-33.362781110473,-70.5090609162675,
PC1242,,PC1242-Raúl Labbé / Esq. La Pasarela,-33.3619317732373,-70.5059273439984,
PC1244,,PC1244-Raúl Labbé / Esq. Camino Las Lomas,-33.362207396386,-70.5028335926058,
PC1247,,PC1247-Parada / Raúl Labbé Altura Del 14700,-33.362723014378,-70.4990539446332,
PC1249,,PC1249-Parada / Parque Las Rosas,-33.3619768348871,-70.496842215205,
PC1250,,PC1250-Raúl Labbé / Esq. Refugio Del Arrayán,-33.3620986935594,-70.4945153211387,
PC609,,PC609-Avenida Las Condes / Esq. Cerro Castillo,-33.3639684566627,-70.4945510001317,
PC610,,PC610-Avenida Las Condes / Esq. Río Amarillo,-33.3660634872676,-70.4977871654232,
PC611,,PC611-Avenida Las Condes / Esq. Las Brumas,-33.3673514988982,-70.4999978281578,
PC612,,PC612-Avenida Las Condes / Esq. La Niebla,-33.3684602835235,-70.5021403727805,
PC613,,PC613-Avenida Las Condes / Esq. Sn. José De La Sierra,-33.3694245141759,-70.5043603649883,
PC614,,PC614-Parada / Colegio Hebreo,-33.3701410350644,-70.5084807611923,
PC615,,PC615-Avenida Las Condes / Esq. La Cabaña,-33.3707152292441,-70.5122064374956,
PC1117,,PC1117-Avenida Las Condes / Esq. Eliodoro Guerra,-33.3713958828798,-70.5142959215056,
PC616,,PC616-Avenida Las Condes / Esq. Sn. Fco. De Asís,-33.3719726187957,-70.5161041687453,
PC291,,PC291-Parada 4 / Cantagallo,-33.3732804999233,-70.5192569206316,
PC292,,PC292-Parada / Mayflower - Dunalastair,-33.3742089917973,-70.521203574452,
PC240,,PC240-Avenida Las Condes / Esq. Pamplona,-33.3763547817167,-70.5263177801219,
PC241,,PC241-Parada / Universidad Del Pacífico,-33.3784512100106,-70.5286913383065,
PC242,,PC242-Parada / Homecenter Las Condes,-33.3799304377428,-70.5301383256194,
PC244,,PC244-Parada 4 / Nudo Estoril,-33.3831361704216,-70.5341805902454,
PC329,,PC329-Av. Pdte. Kennedy / Esq. La Llavería,-33.3863236420775,-70.5402632552282,
PC330,,PC330-Parada / Estadio Palestino,-33.3880112546399,-70.5442298879967,
PC331,,PC331-Parada 2 / Mall Alto Las Condes,-33.3891423016179,-70.5475460614774,
PC332,,PC332-Av. Pdte. Kennedy / Esq. Av. Las Tranqueras,-33.3912389757544,-70.5528920524429,
PC333,,PC333-Av. Pdte. Kennedy / Esq. G. De Alderete,-33.3926366048219,-70.5568647275217,
PC334,,PC334-Av. Pdte. Kennedy / Esq. G. De Alderete,-33.394230340113,-70.5615108410749,
PC335,,PC335-Av. Pdte. Kennedy / Esq. Benito Juárez,-33.3950984910129,-70.5640400519296,
PC336,,PC336-Parada / Colegio Sn. Pedro Nolasco,-33.3985481238481,-70.5735097163634,
PC337,,PC337-Parada 4 / Mall Parque Arauco,-33.3996400613112,-70.5763636170396,
PC338,,PC338-Av. Los Conquistadores / Esq. Los Hidalgos,-33.4137011581231,-70.6094356565973,
PC339,,PC339-Av. Los Conquistadores / Esq. Avenida El Cerro,-33.4154255085247,-70.6113752012115,
PC342,,PC342-Parada / Clínica Indisa,-33.4207155770069,-70.6173341271103,
PC343,,PC343-Avenida Bellavista / Esq. Los Piñones,-33.4284860633587,-70.625372738403,
PC344,,PC344-Avenida Bellavista / Esq. Magallanes,-33.430386825329,-70.6277303193238,
PC345,,PC345-Avenida Bellavista / Esq. Capellán Abarzúa,-33.4322255360199,-70.6296598357721,
PC346,,PC346-Avenida Bellavista / Esq. Mallinkrodt,-33.4340186219,-70.6327222713126,
PC347,,PC347-Parada 4 / Facultad De Derecho,-33.4346557561915,-70.6350811986674,
PB668,,PB668-Bellavista / Esq. Bombero Núñez,-33.4343493134688,-70.6395015888938,
PB669,,PB669-Bellavista / Esq. Patronato,-33.4331583527857,-70.6434212449045,
PB670,,PB670-Bellavista / Esq. Manzano,-33.432628380396,-70.6457753957114,
PC203,,PC203-Parada 3 / (M) Pedro De Valdivia,-33.4256262677348,-70.6139997168887,
PC204,,PC204-Parada 1 / Guardia Vieja,-33.4238062196888,-70.6108933649957,
PC350,,PC350-Nueva De Lyon / Esq. Av. Andrés Bello,-33.4204885982839,-70.6109450031335,
PC351,,PC351-Avenida Las Condes / Esq. Sn. Francisco De Asís,-33.3728979495019,-70.5178712009762,
PC352,,PC352-Avenida Las Condes / Esq. La Cabaña,-33.3715028630759,-70.5138807294681,
PC353,,PC353-Avenida Las Condes / Esq. Camino Sn. Antonio,-33.3709597097592,-70.5119043349806,
PC354,,PC354-Parada / Colegio Hebreo,-33.3706445624045,-70.5102350125443,
PC355,,PC355-Avenida Las Condes / Esq. Sn. José De La Sierra,-33.3696983937121,-70.5046069192019,
PC356,,PC356-Avenida Las Condes / Esq. Quinchamalí,-33.3686805979395,-70.5022677652159,
PC1041,,PC1041-Avenida Las Condes / Esq. Pastor Fernández,-33.3670300807079,-70.4990502735559,
PC357,,PC357-Avenida Las Condes / Esq. Escrivá De Balaguer,-33.3649465458436,-70.4958059951167,
PC358,,PC358-Avenida Las Condes / Esq. San Enrique,-33.3632445116621,-70.4936019970485,
PC1248,,PC1248-Parada / Parque Las Rosas,-33.362099047877,-70.4976256503114,
PC1246,,PC1246-Parada / Raúl Labbé Altura Del 14700,-33.3625601129725,-70.4992499802701,
PC1245,,PC1245-Raúl Labbé / Esq. Raúl Labbé Int.,-33.3623619500574,-70.5022849027676,
PC1243,,PC1243-Raúl Labbé / Esq. Av. Lo Barnechea,-33.3615313427063,-70.5048876200077,
PC1241,,PC1241-Raúl Labbé / Esq. Padre A. Arteaga ,-33.3624322590177,-70.5082316344924,
PC1239,,PC1239-Raúl Labbé / Esq. San Lucas,-33.3632003640841,-70.5112176740759,
PC1237,,PC1237-Raúl Labbé / Esq. Av. La Dehesa,-33.3639533535794,-70.5139584558185,
PC1235,,PC1235-Raúl Labbé / Esq. El Radal,-33.3666087442016,-70.5174739113457,
PC1233,,PC1233-Raúl Labbé / Esq. Camino Turístico,-33.3683568236931,-70.5196603580274,
PC1060,,PC1060-Camino De Asis / Esq. Escrivá De Balaguer,-33.3712383603413,-70.5187688973862,
PB1871,,PB1871-San Luis Norte / Esq.  Calle Tauro,-33.3575985730088,-70.7560724927155,
PB1873,,PB1873-San Luis Norte / Esq.  Los Mercedarios,-33.3597245549196,-70.7550254933809,
PB1875,,PB1875-Avenida Lo Marcoleta / Esq.  Volcán Argüelle ,-33.3616070788897,-70.7517435805994,
PB956,,PB956-Rigoberto Jara / Esq. Av. Santa Luisa,-33.3558641308542,-70.7383666123296,
PB1631,,PB1631-Santa Luisa / Esq. Verdi,-33.3610561910661,-70.7365451076787,
PB1911,,PB1911-Parada 1 / Lo Cruzat - Manuel A. Matta,-33.366806013382,-70.7203907474273,
PB1907,,PB1907-Parada 1 / 4 Oriente - Manuel A. Matta,-33.3673899946803,-70.715995697365,
PB504,,PB504-Parada 4 / (M) Los Libertadores,-33.3665015524089,-70.6898142916464,
PB505,,PB505-Parada / Pasarela Albany,-33.3667895896276,-70.6856153730951,
PB506,,PB506-Parada / Mall Plaza Norte,-33.3682019796779,-70.6794271333742,
PB507,,PB507-Parada / Pasarela Versalles,-33.369133689466,-70.6768870215922,
PB508,,PB508-Av. Américo Vespucio / Esq. Pedro Fontova,-33.3711327651498,-70.671833949398,
PB509,,PB509-Parada / Movicenter,-33.373831949477,-70.6643282742395,
PB510,,PB510-Av. Américo Vespucio / Esq. Av. El Guanaco,-33.3751773614242,-70.6608412121011,
PB511,,PB511-Av. Américo Vespucio / Esq. Av. El Guanaco,-33.3764320934811,-70.6575189288108,
PB124,,PB124-Av. Américo Vespucio / Esq. Juan Cristóbal,-33.3778192464617,-70.6536605263217,
PB125,,PB125-Av. Américo Vespucio / Esq. Juan Cristóbal,-33.3794276873432,-70.6492934368761,
PB128,,PB128-Av. Américo Vespucio / Esq. Avenida Recoleta,-33.38318751494,-70.6410666819972,
PB129,,PB129-Av. Américo Vespucio / Esq. Alfredo Rosende,-33.3856689257122,-70.6376227553964,
PB130,,PB130-Av. Américo Vespucio / Esq. Héroe P. González ,-33.3893403059462,-70.6326323977724,
PB131,,PB131-Av. Américo Vespucio / Esq. Héroe Zenón Ortiz,-33.391563640528,-70.6296626621289,
PB132,,PB132-Parada 1 / Palacio Riesco,-33.3935955971011,-70.6266333040337,
PC67,,PC67-Av. Américo Vespucio / Esq. C. Goyenechea,-33.3944418645821,-70.5908291512256,
PC68,,PC68-Av. Américo Vespucio / Esq. Espoz,-33.3968972377989,-70.5889579657068,
PC70,,PC70-Av. Américo Vespucio / Esq. Psje. Las Hualtatas,-33.4017595707507,-70.5873003314488,
PC71,,PC71-Av. Américo Vespucio / Esq. Cerro Colorado,-33.4051914103119,-70.5865702862734,
PC72,,PC72-Av. Américo Vespucio / Esq. Av. Pdte. Riesco,-33.4084048479283,-70.5876126171889,
PC73,,PC73-Av. Américo Vespucio / Esq. Hamlet,-33.4116121613147,-70.5862461552821,
PC74,,PC74-Parada 6 / (M) Escuela Militar,-33.4145733827583,-70.5847288748617,
PC75,,PC75-Av. Américo Vespucio / Esq. Av. Pdte. Errázuriz,-33.4181534551172,-70.5831248650997,
PC76,,PC76-Av. Américo Vespucio / Esq. Martín De Zamora,-33.4216655215967,-70.5809828384513,
PC78,,PC78-Av. Américo Vespucio / Esq. Av.Isabel La Católica,-33.4258210585563,-70.5773153805886,
PC79,,PC79-Av. Américo Vespucio / Esq. Latadía,-33.4278794991654,-70.5755091375011,
PD357,,PD357-Parada 5 / (M) Príncipe De Gales,-33.4392883816511,-70.5723387845734,
PD358,,PD358-Avenida Tobalaba / Esq. Sn. Vicente De Paul,-33.4432228793919,-70.5686586919025,
PD359,,PD359-Avenida Tobalaba / Esq. Avenida Echeñique,-33.4446502917823,-70.5671073364954,
PD360,,PD360-Avenida Tobalaba / Esq. Av. Simón Bolivar,-33.4469565672658,-70.564589534562,
PD361,,PD361-Avenida Tobalaba / Esq. Dr. G. Benavides,-33.4485842789829,-70.5624553287575,
PD362,,PD362-Avenida Tobalaba / Esq. Avenida Larraín,-33.4518808007838,-70.559283698804,
PD363,,PD363-Avenida Tobalaba / Esq. Blest Gana,-33.4540610015815,-70.5576712663875,
PD364,,PD364-Avenida Tobalaba / Esq. Nuncio Laghi,-33.455936142541,-70.5563631621944,
PD365,,PD365-Avenida Tobalaba / Esq. Fco. De Villagra,-33.4587591889601,-70.5544737124526,
PD366,,PD366-Avenida Tobalaba / Esq. Av. José Arrieta,-33.4622740914474,-70.551995010238,
PD367,,PD367-Avenida Tobalaba / Esq. Padre A. Hurtado,-33.4660598766719,-70.5502784522404,
PD368,,PD368-Avenida Tobalaba / Esq. Pasaje 3,-33.4675248564481,-70.550823190482,
PD656,,PD656-Avenida Tobalaba / Esq. Avenida Oriental,-33.4691989521459,-70.5521679586043,
PD369,,PD369-Avenida Tobalaba / Esq. Laura Rodríguez,-33.4710184723982,-70.5536369721148,
PD1412,,PD1412-Parada 7 / Tobalaba - Avenida Grecia,-33.4729024253438,-70.5550006651353,
PD370,,PD370-Parada 5 / Tobalaba - Avenida Grecia,-33.4745168030795,-70.5556396708017,
PD371,,PD371-Avenida Tobalaba / Esq. Cnel. A. Sepúlveda,-33.4771490136652,-70.5570943353744,
PD864,,PD864-Alejandro Sepúlveda / Esq. Chinilas,-33.477029191457,-70.560951282078,
PD865,,PD865-Alejandro Sepúlveda / Esq. Pasaje 64,-33.4765978756562,-70.5631141376535,
PD1395,,PD1395-El Duraznal / Esq. Avenida El Valle,-33.4776485216966,-70.5656824353359,
PD931,,PD931-El Valle / Esq. Afluente,-33.4772854448955,-70.5679336788642,
PD932,,PD932-El Valle / Esq. Santa María,-33.4764664680058,-70.5714981834362,
PD384,,PD384-Santa María / Esq. Venezuela,-33.4777875959627,-70.572497043156,
PD408,,PD408-Santa María / Esq. Av. Los Presidente,-33.4811483066061,-70.5740913658757,
PD379,,PD379-Av. Los Presidentes / Esq. San Carlos,-33.4806254490276,-70.5762719657578,
PD381,,PD381-Parada 4 / (M) Los Presidentes,-33.4799888745046,-70.5783148761857,
PD973,,PD973-El Valle / Esq. Valencia,-33.4756997059117,-70.5761246327753,
PD974,,PD974-El Valle / Esq. Santa María,-33.476576643873,-70.5720543884217,
PD975,,PD975-El Valle / Esq. Afluente,-33.4773781340211,-70.5683765733146,
PD976,,PD976-El Valle / Esq. Caracas,-33.4780404480221,-70.5660682972109,
PD891,,PD891-El Duraznal / Esq. Cnel. A. Sepúlveda,-33.476612396809,-70.5651052731749,
PD857,,PD857-Alejandro Sepúlveda / Esq. Pirihueico,-33.4766955974131,-70.5633741688139,
PD858,,PD858-Alejandro Sepúlveda / Esq. Pasaje B,-33.4773838155393,-70.5597189842356,
PD859,,PD859-Alejandro Sepúlveda / Esq. Avenida Tobalaba,-33.4777587082648,-70.5578069035444,
PD392,,PD392-Avenida Tobalaba / Esq. El Continente,-33.4761424829849,-70.556240162273,
PD393,,PD393-Parada 4 / Tobalaba - Avenida Grecia,-33.4742749786527,-70.555363089731,
PD394,,PD394-Avenida Tobalaba / Esq. Av. Las Parcelas,-33.4709432943137,-70.5534473162007,
PD1371,,PD1371-Avenida Tobalaba / Esq. Avenida Oriental,-33.4695487427119,-70.5523216163459,
PD395,,PD395-Avenida Tobalaba / Esq. Padre A. Hurtado,-33.4674195300274,-70.5505921182225,
PD396,,PD396-Avenida Tobalaba / Esq. Calle 127,-33.4650722301605,-70.5504330271967,
PD397,,PD397-Avenida Tobalaba / Esq. Av. José Arrieta,-33.4632402328716,-70.5513257523401,
PD398,,PD398-Avenida Tobalaba / Esq. Fco. De Villagra,-33.4597700549881,-70.5536191678313,
PD399,,PD399-Avenida Tobalaba / Esq. Nuncio Laghi,-33.4561166717656,-70.5561350704806,
PD400,,PD400-Avenida Tobalaba / Esq. Blest Gana,-33.4543846323573,-70.5573230912794,
PD401,,PD401-Avenida Tobalaba / Esq. Avenida Larraín,-33.4523817555178,-70.5586762043711,
PD402,,PD402-Avenida Tobalaba / Esq. Amado Nervo,-33.4492023134287,-70.5615756426462,
PD403,,PD403-Avenida Tobalaba / Esq. Av. Simón Bolivar,-33.4473865243576,-70.5638216134503,
PD404,,PD404-Avenida Tobalaba / Esq. Av. Echenique,-33.4451158567922,-70.5664487397881,
PD405,,PD405-Avenida Tobalaba / Esq. Sn. Vicente De Paul,-33.443450126911,-70.5681614892251,
PD406,,PD406-Loreley / Esq. Reina Victoria,-33.439872839508,-70.5692760749621,
PD407,,PD407-Parada 6 / (M) Príncipe De Gales,-33.437818300029,-70.5731975364416,
PC52,,PC52-Av. Américo Vespucio / Esq. Manuel Barrios,-33.4290966456178,-70.5746846677268,
PC53,,PC53-Av. Américo Vespucio / Esq. Av.Isabel La Católica,-33.4262414246099,-70.5761732505716,
PC55,,PC55-Av. Américo Vespucio / Esq. Martín De Zamora,-33.4219204376394,-70.5799464056452,
PC56,,PC56-Av. Américo Vespucio / Esq. Del Inca,-33.4187599693422,-70.5820991598894,
PC58,,PC58-Av. Américo Vespucio / Esq. Av. Pdte. Riesco,-33.4106592195202,-70.5860815088078,
PC59,,PC59-Av. Américo Vespucio / Esq. Los Talaveras,-33.4083487302061,-70.5870653434943,
PC60,,PC60-Av. Américo Vespucio / Esq. Av. Pdte. Kennedy,-33.4056402497493,-70.5860988778726,
PC61,,PC61-Av. Américo Vespucio / Esq. Psje. Las Hualtatas,-33.4023243513045,-70.5865783746398,
PC1073,,PC1073-Av. Américo Vespucio / Esq. C. Goyenechea,-33.3960656870992,-70.5888213372404,
PC64,,PC64-Av. Américo Vespucio / Esq. C. Goyenechea,-33.3945002450462,-70.5900045160435,
PB116,,PB116-Parada 2 / Palacio Riesco,-33.3939615638991,-70.6245156958199,
PB117,,PB117-Av. Américo Vespucio / Esq. Av. Recoleta,-33.3913903463952,-70.6289875008318,
PB118,,PB118-Av. Américo Vespucio / Esq. María Del Pilar,-33.3890228274152,-70.6321555883424,
PB119,,PB119-Av. Américo Vespucio / Esq. Alfredo Rosende,-33.3852669845465,-70.6372604660523,
PB120,,PB120-Av. Américo Vespucio / Esq. Av. Recoleta,-33.3834258715845,-70.6396833591028,
PB512,,PB512-Av. Américo Vespucio / Esq. Av. El Guanaco,-33.3763607792762,-70.6561073179981,
PB513,,PB513-Parada / Movicenter,-33.3749096109216,-70.6599590255169,
PB514,,PB514-Av. Américo Vespucio / Esq. Pedro Fontova,-33.3729614950963,-70.6651479237001,
PB515,,PB515-Av. Américo Vespucio / Esq. Pedro Fontova,-33.370975713979,-70.6704390496748,
PB516,,PB516-Av. Américo Vespucio / Esq. Los Libertadores,-33.3688146496648,-70.6762048533399,
PB517,,PB517-Parada / Mall Plaza Norte,-33.3677566687785,-70.6790800189705,
PB1912,,PB1912-Parada 2 / Lo Cruzat - Manuel A. Matta,-33.3665427186513,-70.7207778500709,
PB1915,,PB1915-Parada 2 / De La Medialuna - Manuel A. Matta,-33.3661096063206,-70.7244288482514,
